,lat,lon,country,rating,wait,distance_from_spot,text,country_group,original_lat,original_lon,feature,proximity,road_delete,road_distance,road_segment,geometry
117,51.157550107039896,7.227921801204032,DE,5.0,10.0,610.0504288314846,"Much traffic going north (Sweden, Denmark, Norway). I was going back to Norway, asked a Norwegian driver, but his car was full. Then after 10 minutes a girl with a small dog came to me and asked me ""Hi, What is your story?"". Hehe then she asked me if I had a driving licence and if I drank alcohol that day. So she was going to Gøteborg and then to Stockholm. She asked me if I would like to join her and help her driving to Copenhagen. So I became her driver that day and did it to Copenhagen. 

At that gas station you should even use ""Oslo"" sign :))) it is what I exactly did - I had 3 signs, i.e. Bremen, Hamburg, Oslo.

―denwer, August 2024",DE,51.157550107039896,7.227921801204032,,False,False,False,False,POINT (7.227921801204032 51.157550107039896)
41,50.81877806833587,7.110995292663717,DE,5.0,,,,DE,50.81877806833587,7.110995292663717,,False,False,False,False,POINT (7.110995292663717 50.81877806833587)
408,52.2765048627835,7.41578221321106,DE,5.0,,,"Excellent spot for hitching towards Neuenkirchen, Ochtrup, Gronau. Just walk along the Neuenkirchener Strasse until you reach the JET gas station, then some meters further you'll see the traffic lights. Just behind, there's a bus bay with enough space.

―Anonymous",DE,52.2765048627835,7.41578221321106,,False,False,False,False,POINT (7.41578221321106 52.2765048627835)
52,50.8817218954242,7.93442487716675,DE,5.0,11.0,,"20min for a ride to Frankfurt.

―Koendev (Hitchwiki), February 2014

Had my next lift, after waiting for 5min, to Würzburg

―Dan the man (Hitchwiki), December 2015

Rasthof Oberschelden West. 



―Anonymous",DE,50.8817218954242,7.93442487716675,,False,False,False,False,POINT (7.93442487716675 50.8817218954242)
320,51.95428684162103,8.571093320846638,DE,5.0,10.0,,"Cars can stop on the grass strip. Waited 10min to get on the A2 direction Berlin.

―Anonymous, November 2014",DE,51.95428684162103,8.571093320846638,,False,False,False,False,POINT (8.571093320846638 51.95428684162103)
316,51.942879318472,7.550209164619017,DE,5.0,21.0,,"I bet that it depends of the days, but mornings here can be hard. Especially when you are trying to get to A30

―Pawel.wita (Hitchwiki), November 2013

First people I asked gave me a ride! Was very lucky!

―Rokz (Hitchwiki), April 2014

horrible place if you want to go to hannover/berlin!

―Anonymous, August 2014

I always wait for a while on the exit and if it doesn't work, I start to ask people. It was a sunny day on the eastern holiday. There were more cars than I thought it would be. It took me 20 min waiting with the thumb up, but I gave up and started to ask people. After more 10 min I got a ride

―Gustavobretz (Hitchwiki), April 2015

Big Gas Station on the autobahn A1 leading to Bremen from around Dusseldorf. Enough place to stop a car just before the entrance to the autobahn. Can reach by walking from RoxelerStr where bus No1 passes (stop: Ackerman) or from Dingbangerweg bus No 10 (very rare one).

―Anonymous, July 2012",DE,51.942879318472,7.550209164619017,,False,False,False,False,POINT (7.550209164619017 51.942879318472)
317,51.9438349960848,7.54885733127594,DE,5.0,21.5,122.65074726340295,"Most cars were continuing on A1 and I wanted to get on A43 to Oberhausen at least on my way to Eindhoven. 

―Anonymous, June 2011

you can get there easily by bus and foot. take a bus to ""roxel"" and then you will get there in less than 10 minutes 

―Anonymous, September 2011

good place to ask many people

―Anonymous, December 2012

Good place to go to the south. Try to find a car wich go in direction Siegen (A1-A45) to pass Dortmund. 

―Anonymous, March 2013

Good place to go to the south. 
We were here at 6 pm, asking drivers to go to Netherlands, but we didn't manage and finally we caught a guy to go to Recklinghausen.

―Paczix (Hitchwiki), October 2013

Got stuck here twice trying to find a ride to The Netherlands, most people go south to Köln/Aachen.

―Meikel (Hitchwiki), July 2014

Waited for about 1,5 hours here on a  Sunday morning going to Cologne. A lot of local traffic, but eventually someone took me to Remscheid (40 km from Cologne).

―Maxim1110 (Hitchwiki), November 2014

After 1 hour of waiting another guy and me got a ride to Kassel. Quite a good one. Loads of cars going south! 


―Anonymous, May 2015

Extremely good spot if you want to get to Cologne but very difficult if you want to continue towards A45 and Frankfurt.


―Anonymous, May 2020

Service station Mnsterland, much traffic on the way towards Dortmund (Ruhrarea), Cologne, Hamburg etc. Also chance to get on the A43 to Recklinghausen and Gelsenkirchen.

―Anonymous, May 2006

Got a ride to koln eazy. Lot of German and also tourist, trucs and van going everywhere.

―Anonymous, August 2023",DE,51.9438349960848,7.54885733127594,,False,False,False,False,POINT (7.54885733127594 51.9438349960848)
61,50.897592668115955,7.154288291931153,DE,5.0,8.0,243.3987157596042,"me and my friend (female and male) waited 8 min (close to the exit) with a sign saying SOUTH.
We were taken directly to Baden-Baden 

―Lilofxx, June 2024",DE,50.897592668115955,7.154288291931153,,False,False,False,False,POINT (7.154288291931153 50.897592668115955)
412,52.290858336927,7.541839957351,DE,5.0,3.0,,"Hitchhiking spot just behind the bridge (for cars to stop), if you want to get to Hrstel, get out at this ramp and hitch the last 3km. Pretty easy to get cars, though they drive a bit fast sometimes.

―Anonymous, February 2011",DE,52.290858336927,7.541839957351,,False,False,False,False,POINT (7.541839957351 52.290858336927)
268,51.683296260547856,8.721055626869084,DE,5.0,,,,DE,51.683296260547856,8.721055626869084,,False,False,False,False,POINT (8.721055626869084 51.683296260547856)
116,51.1567389413451,6.96450591087341,DE,5.0,22.0,,"Also a good place to go westwards, changing on the next highway cross to A46. Waited 30 Minutes on Sunday around  midday.

―Marcel (Hitchwiki), March 2011

On my map this petrol station seemed smaller, but it's actually quite big :)

―Koendev (Hitchwiki), June 2013

It's better to take bus 741 till 'Südfriedhof' and then walk 3 minutes. I tried unsuccessfully one hour to reach A46 and then A1. But most cars were going direction Nederland.

―Couleurmate (Hitchwiki), August 2014

Going to the Netherlands, I waited 15 minutes, the third dutch number plate took me nearly to utrecht. 

―Anonymous",DE,51.1567389413451,6.96450591087341,,False,False,False,False,POINT (6.96450591087341 51.1567389413451)
260,51.636974931163,6.7462148667292,DE,5.0,,,"The best way is just go and ask drivers where are they going. We got a ride really fast. 

―Anonymous, April 2012

Quite a small gas station, but people head to all kind of directions. Found a ride to Arnhem in 30 minutes.

―Anonymous, April 2016

However, it's not that small haha

―Anonymous, April 2016",DE,51.636974931163,6.7462148667292,,False,False,False,False,POINT (6.7462148667292 51.636974931163)
425,52.330086663458,7.5127393359251,DE,5.0,5.0,,"At end of town, there's a restaurant with sufficient space along the street to stop cars direction Hrstel.

―Anonymous, March 2011",DE,52.330086663458,7.5127393359251,,False,False,False,False,POINT (7.5127393359251 52.330086663458)
21,50.752972672179034,7.089512944221307,DE,5.0,15.0,,"acutally not the best place for cars to since heres the on-ramp and the beginning of the acceleration line, but we managed to get a ride within 15 minutes to frankfurt. sign needed!

―Anonymous, October 2014",DE,50.752972672179034,7.089512944221307,,False,False,False,False,POINT (7.089512944221307 50.752972672179034)
20,50.752548685938,6.0984506607043,DE,5.0,8.0,,"To Eifel, Roetgen, Monschau and so on. Good place at the bus stop to stop, with light. 

―Anonymous, January 2012",DE,50.752548685938,6.0984506607043,,False,False,False,False,POINT (6.0984506607043 50.752548685938)
236,51.57087059501881,7.880246950739885,DE,5.0,4.0,,"Towards Rhynern. There you can enter the highway in direction east and west. 
Enough space. A lot of cars.

―Anonymous, February 2016",DE,51.57087059501881,7.880246950739885,,False,False,False,False,POINT (7.880246950739885 51.57087059501881)
198,51.49930297377543,9.122222900390916,DE,5.0,,,,DE,51.49930297377543,9.122222900390916,,False,False,False,False,POINT (9.122222900390916 51.49930297377543)
28,50.7797342491842,6.10440462827682,DE,5.0,18.0,,"ask at the petrol station

―Anonymous, October 2013

A service station right next to the Motorway. A lot of cars taking the motorway from here. And there is even a place for them to stop.

―Anonymous",DE,50.7797342491842,6.10440462827682,,False,False,False,False,POINT (6.10440462827682 50.7797342491842)
396,52.2405499041571,7.36102759838104,DE,5.0,,,"Along the Eilersweg there's enough space to stop cars, thanks to the bicycle lane. Good for rides  towards Ochtrup, Gronau or Salzbergen

―Anonymous",DE,52.2405499041571,7.36102759838104,,False,False,False,False,POINT (7.36102759838104 52.2405499041571)
399,52.2453357292895,7.64437615871429,DE,5.0,,,"At the end of the village of Birgte this is the best spot for hitching towards Saerbeck, Emsdetten, Greven and Münster. The road is only leading towards Saerbeck, and you'll have enough space here for stopping cars.

―Anonymous",DE,52.2453357292895,7.64437615871429,,False,False,False,False,POINT (7.64437615871429 52.2453357292895)
183,51.4681247039979,7.59702444076538,DE,5.0,24.0,253.06246708513586,"I waited 25 min for a car changing on the A2 to Hanover. I think there are more cars continuing on the A1 to Bremen.

―Kolodez (Hitchwiki), September 2013

Have a different experience: Needed to go to Münster, but first I got ride offers to Magdeburg, Hannover, Soest etc. If you need to hitch down the A2 the spot is perfect!

―Koendev (Hitchwiki), October 2013

It's a very good spot if you are going in direction of Hamburg.

―Paczix (Hitchwiki), October 2013

First car I asked took me to Hamburg! 

―Anonymous, December 2013

The first person I asked took me to Kassel!


―ManuelW (Hitchwiki), March 2014

many many cars going to hamburg/hannover but almost nobody going direction Berlin. Took me 1 hour to find 2 rides at the same time (for me and to my friends, 4 in total) to go to berlin.

―Gustavobretz (Hitchwiki), April 2014

Once again, ride offers to Hannover, Kassel, etc. before I found my ride direction Bremen. Small warning: I was standing at the end of the station and police stopped telling me I can't stand there. I think it's bullshit since he didn't reply to my question if it's illegal. Still be careful ;)

―Koendev (Hitchwiki), May 2014

We stopped there on our way from Paris to Berlin and got a car directly to Berlin after 45 minutes of waiting. The traffic was quite intense, a great stop and not hard to reach with transportation.

―RuslanShchuchkin (Hitchwiki), October 2014

Please just note: To get to the gas station you have to cross (illegaly) a field. On rainy days (so was mine) you may look dirty and full of mud. Well, I had to change my clothes, otherwise nobody would have taken me :D

―Anonymous, December 2014

Why cross a field, when there´s a road to each side of the service-area? I saw also someone crossing the motorway by foot to go on the other side but there´s a tunnel a little bit south which you can easy reach by foot.

―Anonymous, March 2015

Good place when heading to Bremen (A1) or Hannover (A2).
To get there from Schwerte train station, take bus no. R50 to \""Lichtendorf Poetschke\"". From there you can already see the service area.

―Anonymous

Okay place to approach people to ask for rides. We were late at night and got desperate, hard place to go West on A2

―Marc002, July 2024

Got a stright ride to Slubice in Poland, a lot of Polish people there

―Mortax, July 2024",DE,51.4681247039979,7.59702444076538,,False,False,False,False,POINT (7.59702444076538 51.4681247039979)
156,51.3362959817576,8.02225112915039,DE,5.0,,,"it´s quit a good area to get away! the people are not as ,,narrow-minded´´ as you probably appraise....good luck!

―Anonymous",DE,51.3362959817576,8.02225112915039,,False,False,False,False,POINT (8.02225112915039 51.3362959817576)
195,51.498286090827655,7.45792561769454,DE,5.0,3.0,,"To get out of the Ruhr Area, you can use your thumb and ask a ride to the gas station at the A2 in Gelsenkirchen.

―Anonymous, April 2016",DE,51.498286090827655,7.45792561769454,,False,False,False,False,POINT (7.45792561769454 51.498286090827655)
245,51.59814104518581,8.585689902305258,DE,5.0,5.0,,"Great spot to get to Paderborn. A lot space to pull over and a good amount of traffic as well.

―Anonymous, May 2016",DE,51.59814104518581,8.585689902305258,,False,False,False,False,POINT (8.585689902305258 51.59814104518581)
157,51.34766615376531,8.299868345260716,DE,5.0,20.0,,"ok

―Anonymous, October 2022",DE,51.34766615376531,8.299868345260716,,False,False,False,False,POINT (8.299868345260716 51.34766615376531)
70,50.9174759503057,6.84242248535156,DE,5.0,5.0,,"I came on Thursday at 7 am and waited less than 10 min for a lift to service station Ville.

―Kolodez (Hitchwiki), September 2013

Senseless if you are going towards Dortmund. We had to eventually book a blablacar. I don't add our Experience since it was our bad choice - wrong direction


―Phidias81 (Hitchwiki), September 2016

Very good to get started, because every car here goes to the service area ville west. There's a pedestrian light with which you can stop the cars going on the autobahn, and then ask!

―Anonymous",DE,50.9174759503057,6.84242248535156,,False,False,False,False,POINT (6.84242248535156 50.9174759503057)
220,51.5406400840246,6.88783764839172,DE,5.0,55.0,,"This is simply the best spot available eastwards. It might seem tricky if you want to hitch towards Berlin, but it will work out, eventually. Stay along the A2, it's worth it!

―The hydrA (Hitchwiki), February 2011

If youre heading Berlin first ask for getting out of this area because a lot of people will leave the road soon. Later it is much more easier to find a lift to Berlin or Hannover. For Hamburg get off ""Hannover Garbsen"" 

―Anonymous, March 2011

Great place for a lift to the east.  Got a lift all the way to Warsaw

―Anonymous, August 2011

awesome place, I couldnt get there, but when i found stairs to this station i took me 5 minutes to get out from there. I asked first polish lorry, and went straight to Poland :)

―Agatalech (Hitchwiki), September 2012

asked for a lift to Hamburg, the third car took me directly there

―Anonymous, December 2012

Got a lift to Ham after about 30 minutes of asking people at the door. Many people were going north (or atleast said they were). Lots of people moving through.

―Matt567 (Hitchwiki), December 2012

We wanted to go to Hannover and we were in 3 ppl, maybe that's why it took us more than 3 hours to find a car going there

―Anonymous, August 2016

I also say for the ppl going eastwards: Stay on the A2!!!

―Maxdubi (Hitchwiki), March 2017

Take a train to Oberhausen-Sterkrade and then the bus #979 to ""Heinrich-Heine-Str."" in Bottrop. From there you'll see the highway, just walk towards it. Good spot to hitch away fast towards Hamburg, Münster,Hannover, Berlin

―Anonymous",DE,51.5406400840246,6.88783764839172,,False,False,False,False,POINT (6.88783764839172 51.5406400840246)
293,51.852578846688,8.3277096748298,DE,5.0,,,,DE,51.852578846688,8.3277096748298,,False,False,False,False,POINT (8.3277096748298 51.852578846688)
74,50.92885140151964,6.774981021881076,DE,5.0,,,"Many people going to Aachen, 
some belgian cars too.

―Anonymous, September 2019",DE,50.92885140151964,6.774981021881076,,False,False,False,False,POINT (6.774981021881076 50.92885140151964)
361,52.112075772631414,7.400148153304594,DE,5.0,,,,DE,52.112075772631414,7.400148153304594,,False,False,False,False,POINT (7.400148153304594 52.112075772631414)
261,51.63746828217337,6.745753698952561,DE,5.0,16.0,,"Got a ride to Amsterdam in less than 10 minutes. Just asked the people at the gas station. 

―Anonymous, May 2013

Asked the people at the gas station and after an hour a romanian truck brought picked us up. We were three people.

―Jsburgos (Hitchwiki), May 2013

Didn't have time to finish my sign as car stopped and gave us a ride directly to Amsterdam. We were two male. Awesome!

―Dhudhb (Hitchwiki), June 2013

When we just came one guy offered a ride, but he was heading to different direction. After ~15min an old couple with a dog gave us a ride till Utrecht. We were male and female standing in a rain under one umbrella.

―Anonymous, June 2016

I got a ride to Amsterdam in 3 minutes. I just put my sign out and a woman with a sportcar stopped next to me. Awesome hitchhiking spot! :]

―Anonymous, August 2012",DE,51.63746828217337,6.745753698952561,,False,False,False,False,POINT (6.745753698952561 51.63746828217337)
335,51.99764879689081,8.607785440044289,DE,5.0,10.0,,"Direkt hinter der Ampel Fahrbahn mit Standstreifen :-)

―Anonymous, August 2012",DE,51.99764879689081,8.607785440044289,,False,False,False,False,POINT (8.607785440044289 51.99764879689081)
172,51.441961468016586,7.034391403198548,DE,5.0,15.0,,,DE,51.441961468016586,7.034391403198548,,False,False,False,False,POINT (7.034391403198548 51.441961468016586)
342,52.00989292922429,6.862472534179607,DE,5.0,,,,DE,52.00989292922429,6.862472534179607,,False,False,False,False,POINT (6.862472534179607 52.00989292922429)
336,51.998519618079115,8.490755796432133,DE,5.0,10.0,,,DE,51.998519618079115,8.490755796432133,,False,False,False,False,POINT (8.490755796432133 51.998519618079115)
263,51.65527696676197,6.181161558074959,DE,5.0,,,,DE,51.65527696676197,6.181161558074959,,False,False,False,False,POINT (6.181161558074959 51.65527696676197)
259,51.634437870661486,6.746708393096305,DE,5.0,13.0,,"Perfect if you don't want to get stuck in the Ruhr Area!

―Koendev (Hitchwiki), March 2013

Got a ride to center of Düsseldorf in about 20-30 min. Loads of traffic on a Friday evening (August '12).

―Ostkreuz (Hitchwiki), April 2013

Stop here if you want to cross the Ruhrgebiet, and try to get a direct ride across. On the A3 that means at least to Köln. I got a ride there after some 20 minutes, but the guy eventually took me all the way to Wiesbaden after his scheduled work meeting close to Köln had been cancelled.

―Maxim1110 (Hitchwiki), December 2015

Good hitchhiking spot, only had to wait for ten minutes. Stood at the end with a sign, good to go further East (I had a sign saying 'Kassel')

―Anonymous, July 2012",DE,51.634437870661486,6.746708393096305,,False,False,False,False,POINT (6.746708393096305 51.634437870661486)
0,50.46292056277346,6.694984674453411,DE,5.0,,,,DE,50.46292056277346,6.694984674453411,,False,False,False,False,POINT (6.694984674453411 50.46292056277346)
371,52.179820076728,7.27464437484741,DE,5.0,,,"Bus stop in direction Steinfurt- Perfect to hitch, directly behind traffic lights

―Anonymous",DE,52.179820076728,7.27464437484741,,False,False,False,False,POINT (7.27464437484741 52.179820076728)
294,51.85538783631671,6.241557061421191,DE,4.0,10.0,0.0,"I was travelling to Dortmund. It is not the best spot but it's ok. 

―Hitcher, July 2023",DE,51.85538783631671,6.241557061421191,,False,False,False,False,POINT (6.241557061421191 51.85538783631671)
292,51.852075444453,6.2418031692498,DE,4.0,25.0,,"Don't stand in the exact place which is marked here!! 
I waited for 40 minutes until I got a ride towards Oberhausen. Walk a little further to the bus stop and stand there, I think it's a lot better!

―Julei (Hitchwiki), September 2014

If you need to get onto the E35 this is a very easy spot to get a ride. It's easy for cars to see you and to stop.

―Anonymous, April 2011",DE,51.852075444453,6.2418031692498,,False,False,False,False,POINT (6.2418031692498 51.852075444453)
295,51.85763642296477,6.589736938476444,DE,4.0,15.0,,"Fine amount of traffic heading towards the border. The cars can stop on the grass by the bike lane.

―Anonymous, October 2015",DE,51.85763642296477,6.589736938476444,,False,False,False,False,POINT (6.589736938476444 51.85763642296477)
291,51.833337679327826,6.226628541946578,DE,4.0,,,"Just before the bridge, B220 direction Kleve. Hard shoulder.

―Anonymous, January 2015",DE,51.833337679327826,6.226628541946578,,False,False,False,False,POINT (6.226628541946578 51.833337679327826)
296,51.8587247824489,6.24168813228607,DE,4.0,18.0,,"We tried without a big success. One of us was standing with a sign and one asking at the petrol station. Most of the cars were from the villages around. In the end we convinced one guy to take us to the first gas station on the highway direction to Arnhem. I don't know how long we would wait if he didn't take us. We took a train to Emmerich because we had the whole day ticket for the whole German region. There was a bus from the train station going close to this place but we found it out late. I think it was number 91 but I am not sure.

―Thejourneyramino (Hitchwiki), August 2014

probably a very good place to arnhem. I wanted to A3. I waited over an hour. the police have checked my backpack.

―Anonymous",DE,51.8587247824489,6.24168813228607,,False,False,False,False,POINT (6.24168813228607 51.8587247824489)
281,51.779072580527185,7.150425910949445,DE,4.0,20.0,,"Small road, make a sign since many drivers don't go far from here. A lady going to Reken took a pity on us, seeing the empty road, and took us to our destination, Borken.

―Anonymous, October 2015",DE,51.779072580527185,7.150425910949445,,False,False,False,False,POINT (7.150425910949445 51.779072580527185)
274,51.7097996483005,8.72005462646484,DE,4.0,5.0,,"Perfekter Standort, um auf die Autobahn zu kommen.

―Anonymous",DE,51.7097996483005,8.72005462646484,,False,False,False,False,POINT (8.72005462646484 51.7097996483005)
282,51.77968682556171,8.032387733460217,DE,4.0,,,,DE,51.77968682556171,8.032387733460217,,False,False,False,False,POINT (8.032387733460217 51.77968682556171)
200,51.50415164052611,7.498638868331909,DE,4.0,,,"We met very nice people. One woman even gave us cappucino because it was cold and she wanted to help us at least somehow. Most of the people were locals so they didnt go out of Dortmund but we managed to get ride to our destination Duisburg

―Anonymous, August 2014",DE,51.50415164052611,7.498638868331909,,False,False,False,False,POINT (7.498638868331909 51.50415164052611)
187,51.47958091485864,7.391921828623254,DE,4.0,30.0,185.42203836017532,"30 minutes with m'y girl Friend, but i think WE are lucky, so... Good luck

―Anonymous, August 2024",DE,51.47958091485864,7.391921828623254,,False,False,False,False,POINT (7.391921828623254 51.47958091485864)
189,51.48190764433306,8.221912622452269,DE,4.0,15.0,,"Lots of space. Traffic on a sunday was rather bad, but in general it should not be a problem to get to either Werl or Soest.

―Anonymous, August 2016",DE,51.48190764433306,8.221912622452269,,False,False,False,False,POINT (8.221912622452269 51.48190764433306)
229,51.54856037366302,7.964138925079334,DE,4.0,9.0,,"People will be confused to see you there, but other than that it is a fairly good spot. 

―Anonymous, February 2016",DE,51.54856037366302,7.964138925079334,,False,False,False,False,POINT (7.964138925079334 51.54856037366302)
230,51.55232641430247,8.102060794829972,DE,4.0,,,"A good spot to get to Mhnesee and on the highway direction Dortmund. Nearly nobody will go in direction Kassel.

―Anonymous, May 2016",DE,51.55232641430247,8.102060794829972,,False,False,False,False,POINT (8.102060794829972 51.55232641430247)
231,51.55650572062311,7.261842727661079,DE,4.0,,,,DE,51.55650572062311,7.261842727661079,,False,False,False,False,POINT (7.261842727661079 51.55650572062311)
333,51.995814319841,8.594739139078,DE,4.0,,,"seems like a quite good spot. was hitching to Berlin a few Times, but everytime waiting for nearly 30 min.
Once on the highway, its a rush like it wasn't hitch-hiking :D.

―Anonymous, September 2012

I used this spot several times going to direction Hanover (Berlin, Leipzig) and direction Paderborn, Kassel (Weimar and Munich). Most times I had to ask around for less than 30 minutes, one time I had to ask (and thumb) almost 2 hours.. There's few cars only stopping to fuel up, it might help to have a sign and stand at the street when there's no car in the station.

―Micha (Hitchwiki), December 2012",DE,51.995814319841,8.594739139078,,False,False,False,False,POINT (8.594739139078 51.995814319841)
